pass_id,snr_mean,snr_min,snr_max,snr_std,snr_p10,snr_p25,snr_p50,snr_p75,snr_p90,fade_count,outage_time_s,snr_slope
TS_PASS_00915,-13.406999999999996,-17.762,-10.027,1.7802921449054707,-15.9056,-14.583,-13.296,-11.9795,-11.1702,99,495,0.002328571423819242
TS_PASS_00916,22.277639344262294,14.52,26.247,2.0411521821224348,20.101,21.175,22.512,23.526,24.524,0,0,-0.0006033333313222135
TS_PASS_00917,-4.537604166666667,-16.028,0.647,2.6545156984497136,-6.463,-5.3445,-4.147,-3.28225,-2.124,95,430,-0.0011578947344044336
TS_PASS_00918,12.455126582278483,8.95,17.174,1.8256349917816084,9.844999999999999,11.179,12.527,13.4655,14.5656,0,0,0.013807692272287968
TS_PASS_00919,-0.3027439024390244,-3.28,2.942,1.527242380263387,-2.2601,-1.27325,-0.441,0.9,1.897700000000002,53,55,0.0044172839397104095
TS_PASS_00920,16.461884955752215,12.976,19.77,1.4225621827378836,14.5772,15.437,16.582,17.437,18.2632,0,0,0.0018714285680867316
TS_PASS_00921,-0.40773809523809523,-4.778,2.5,1.6571154952927176,-2.3469,-1.09975,-0.1745,0.6064999999999999,1.4583999999999997,26,30,-0.010380487754241522
TS_PASS_00922,5.204176991150442,1.645,9.288,1.612669623266612,3.1814,3.852,5.323,6.183,7.1334,0,0,-0.0019999999964285717
TS_PASS_00923,14.172320754716983,10.222,17.963,1.574202059308622,12.053,13.133500000000002,14.1145,15.34875,16.136499999999998,0,0,-0.000611428570263945
TS_PASS_00924,9.315757894736842,5.436,14.311,1.7525167149336647,7.1248000000000005,8.036999999999999,9.351,10.316,11.613199999999999,0,0,0.0043446808418198275
TS_PASS_00925,13.298055555555557,9.781,17.481,1.5588865971710406,11.4282,12.187249999999999,13.466999999999999,14.25075,15.0867,0,0,-0.0026792452729085116
TS_PASS_00926,-2.9050089285714287,-7.755,1.371,1.6445655011036442,-4.7355,-3.975,-2.965,-1.70325,-0.9562999999999998,107,395,-0.0010594594575505237
TS_PASS_00927,-6.8357,-11.675,-2.888,1.7250660161280784,-8.453,-7.85075,-7.223,-5.644,-4.6537999999999995,40,200,-0.013041025574148588
TS_PASS_00928,-10.311153846153847,-14.997,-5.607,1.7455000207634508,-12.3942,-11.52675,-10.334499999999998,-9.393,-7.859299999999999,104,520,0.0014640776670600424
TS_PASS_00929,16.977639344262293,12.504,21.617,1.790092286592399,14.399,15.882,17.148,18.06,19.054,0,0,0.007406666641977777
TS_PASS_00930,-6.050803571428572,-9.498,-2.845,1.5271860259458856,-7.932,-7.138,-6.2765,-4.88475,-4.165,56,280,-0.008574545423365292
TS_PASS_00931,6.877860000000001,3.268,12.129,1.4887584963317588,5.0593,5.7715000000000005,6.947,7.901,8.501199999999999,0,0,-0.002230303025797368
TS_PASS_00932,12.736714285714287,9.517,16.523,1.49272300149213,11.0118,11.947,12.587,13.501,14.5622,0,0,0.00342083331907986
TS_PASS_00933,22.514975,17.582,27.684,1.9248761452038934,19.9247,20.9905,22.389499999999998,23.889,24.8733,0,0,-0.002450632905188271
TS_PASS_00934,16.00095945945946,12.092,19.955,1.7371556235751093,13.7819,14.83175,15.9785,17.110500000000002,18.1647,0,0,-0.004912328753664851
TS_PASS_00935,2.612229885057471,-1.435,6.37,1.6556342306722067,0.5018,1.2654999999999998,2.559,3.6195,4.8124,4,0,-0.005093023243969714
TS_PASS_00936,6.392990476190475,2.016,10.418,1.6776748450231895,4.2098,5.304,6.394,7.486,8.569800000000003,0,0,-0.0048230769138017755
TS_PASS_00937,5.5756749999999995,2.441,9.253,1.6005172037110378,3.6571,4.2805,5.663,6.7379999999999995,7.4767,0,0,-0.008261538419171599
TS_PASS_00938,28.70284545454546,24.105,32.63,1.6966877689211448,26.381500000000003,27.797,28.6565,29.73075,31.0385,0,0,0.009218348606938811
TS_PASS_00939,17.240770833333332,12.812,22.1,1.9755528259998447,14.6272,16.128,17.28,18.61525,19.6628,0,0,-0.012595744627252154
TS_PASS_00940,17.870766666666665,13.24,21.726,1.8911949605709322,15.4354,16.5495,17.8565,19.17575,20.6258,0,0,0.005038202235869211
TS_PASS_00941,18.7671320754717,15.29,22.216,1.6157057694702543,16.5152,17.818,18.901,19.883,20.790200000000002,0,0,0.0011153846110946713
TS_PASS_00942,12.357825581395348,5.965,15.992,1.860217530364614,10.186499999999999,11.350999999999999,12.386,13.49125,14.79,0,0,0.008978823508285123
TS_PASS_00943,8.277654867256636,4.363,13.369,1.7036442343821572,6.188000000000001,7.131,8.469,9.172,10.4462,0,0,-0.002137499996183036
TS_PASS_00944,5.439875,1.602,9.715,1.6563085654311078,3.5679000000000003,4.2524999999999995,5.455,6.76175,7.7797,0,0,0.0035793103365992862
TS_PASS_00945,7.43444705882353,2.151,11.337,1.723542094954337,5.2522,6.259,7.549,8.666,9.4856,0,0,0.004126190466366215
TS_PASS_00946,25.66827722772277,22.113,30.482,1.640886823248071,23.565,24.511,25.608,26.782,27.953,0,0,-0.0005599999988800023
TS_PASS_00947,1.4787441860465114,-1.621,6.721,1.7239277907100623,-0.7651999999999999,0.69,1.235,2.376,3.2860000000000014,8,0,-0.0032333333179365084
TS_PASS_00948,25.482400000000002,21.212,28.916,1.6423763480309344,23.6164,24.3215,25.5195,26.641000000000002,27.625,0,0,0.0018289855019449702
TS_PASS_00949,23.323900000000002,19.885,27.469,1.6664465758013363,21.1639,22.1645,23.258499999999998,24.408,25.0152,0,0,0.02311282039429322
TS_PASS_00950,1.1466867469879518,-3.391,4.669,1.8263937535034458,-1.3729999999999998,-0.074,1.286,2.3705,3.4465999999999997,22,25,-0.006724390227501487
TS_PASS_00951,-8.520852459016394,-11.538,-4.723,1.6630249728127569,-10.748,-9.956,-8.549,-7.223,-6.525,61,305,-0.0062166666459444455
TS_PASS_00952,-6.916604166666666,-11.019,-2.74,1.8642728334346985,-9.0245,-8.23475,-7.244999999999999,-5.461,-4.3656,48,240,-0.00472765955435038
TS_PASS_00953,19.500316239316245,15.927,23.96,1.7084842567458005,17.0004,18.305,19.647,20.76,21.6982,0,0,0.0018637931002348448
TS_PASS_00954,21.63160784313725,17.891,25.434,1.6752313165231998,19.2103,20.604,21.6985,22.69425,23.923399999999997,0,0,0.002574257420645036
TS_PASS_00955,29.945847222222223,25.871,33.813,1.5508316018235206,27.8192,29.17925,30.1475,30.6725,31.6751,0,0,0.004594366184241223
TS_PASS_00956,4.380974683544304,0.844,9.101,1.6312188886382528,2.0126,3.3565,4.407,5.513,6.4590000000000005,0,0,0.003797435887698883
TS_PASS_00957,9.148093333333332,4.834,13.486,1.7452715943243777,6.9248,7.734,9.245,10.273,11.169000000000002,0,0,0.005132432418560993
TS_PASS_00958,13.523275000000002,10.348,17.927,1.3190101684122832,11.9985,12.62575,13.6415,14.1665,15.0393,0,0,-0.003379746826886719
TS_PASS_00959,10.314009433962262,5.595,14.229,1.7988433836159627,8.024000000000001,9.172,10.321,11.373,12.745000000000001,0,0,-0.0021714285672925163
TS_PASS_00960,15.309958904109589,11.263,19.535,1.6582765722556505,13.1058,14.369,15.334,16.376,17.453799999999998,0,0,-0.00074166666460648
TS_PASS_00961,-4.074238095238096,-7.326,0.524,1.5450412817650785,-6.268400000000001,-5.029,-4.17,-3.2584999999999997,-2.1166,62,290,0.007199999976774193
TS_PASS_00962,5.57867543859649,0.953,11.138,1.8011334369828877,3.3098,4.38225,5.5489999999999995,6.85025,7.8194,0,0,-0.0013221238914652676
TS_PASS_00963,6.258,2.863,9.459,1.8149541059706333,3.7586,5.031499999999999,6.333,7.7895,8.8604,0,0,0.0011137930996076098
TS_PASS_00964,0.6711911764705882,-2.305,5.831,1.6153893471430725,-1.2085,-0.39325,0.5700000000000001,1.81175,2.6574000000000004,26,20,0.003292537303604367
TS_PASS_00965,20.39201724137931,15.938,24.546,1.8076315423244258,18.011000000000003,19.1205,20.305500000000002,21.65925,22.937,0,0,-0.0013878260845429143
TS_PASS_00966,16.13468055555556,11.707,20.973,1.694164386179715,14.0417,15.0285,16.146,17.1075,18.2223,0,0,-0.006478873221186269
TS_PASS_00967,8.128470588235295,3.703,13.636,1.8428405009332864,5.944,7.1345,8.149,9.2835,10.043,0,0,0.0018639999925439972
TS_PASS_00968,16.23580769230769,12.844,20.298,1.5374889185149312,14.1503,15.28875,16.151,17.363,18.0836,0,0,-0.0019631067923046456
TS_PASS_00969,12.08044,7.449,15.694,1.8137806573747184,9.692400000000001,11.229,12.013,13.182500000000001,14.380000000000003,0,0,-0.00934054051529584
TS_PASS_00970,8.071842696629215,4.154,12.793,1.570350722286581,6.2299999999999995,6.938,8.203,9.308,9.9396,0,0,0.0004659090898502048
TS_PASS_00971,31.300206896551725,27.219,34.806,1.5264597508571653,29.319200000000002,30.51525,31.396500000000003,32.3545,33.177,0,0,-0.0002701754376485009
TS_PASS_00972,7.019211111111112,3.263,11.094,1.5750560730367273,4.9153,5.85275,7.0615,8.30325,9.207799999999999,0,0,0.0014247190979219803
TS_PASS_00973,-2.7031095890410963,-7.562,2.188,1.7339503047155413,-4.753,-3.705,-2.71,-1.63,-0.6430000000000001,69,245,0.009461111084830248
TS_PASS_00974,6.867025641025642,3.069,10.378,1.563881126821894,4.715800000000001,5.84,6.886,7.938,8.8806,0,0,-0.003089655167086801
TS_PASS_00975,-4.687407407407408,-8.179,-0.617,1.6169299577718856,-6.939,-5.682,-4.706,-3.67,-2.215,81,390,0.0006699999983249995
TS_PASS_00976,22.309247524752475,18.225,25.759,1.708249497196499,20.169,21.086,22.172,23.559,24.694,0,0,0.004305999991388004
TS_PASS_00977,23.148207207207207,19.182,26.748,1.7447888078768157,20.714,21.9285,23.065,24.406,25.65,0,0,0.000830909089398342
TS_PASS_00978,12.462783132530122,7.444,15.857,1.7728445527993106,9.8498,11.5785,12.555,13.915,14.4296,0,0,-0.0009731707293337322
TS_PASS_00979,8.627419753086418,4.148,11.991,1.7288606600394485,6.098,7.464,8.578,9.822,10.662,0,0,0.005569999986074998
TS_PASS_00980,3.4273777777777776,-1.133,8.173,1.7768435532819162,1.3042,2.015,3.437,4.82225,6.0012,1,0,0.001521348311187981
TS_PASS_00981,27.533397058823525,21.14,30.821,1.6790584909030726,25.5077,26.54025,27.723,28.69475,29.515,0,0,0.003588059690781906
TS_PASS_00982,11.691593750000001,7.979,16.44,1.6068903495190963,9.678,10.40475,11.7415,12.767,13.5145,0,0,-0.003039999993599998
TS_PASS_00983,0.4211304347826087,-2.762,4.027,1.5085262499389538,-1.5106,-0.355,0.112,1.616,2.5018000000000002,27,25,-0.002385294110631488
TS_PASS_00984,17.558939759036146,13.33,22.487,1.7597850727844926,15.2972,16.247,17.636,18.72,19.872,0,0,0.0020073170682748374
TS_PASS_00985,-9.5242,-12.692,-5.642,1.4437943482366178,-11.246599999999999,-10.39175,-9.74,-8.6385,-7.7232,50,250,0.0022693877458392375
TS_PASS_00986,12.603715909090909,8.14,17.218,1.8958100987852111,9.882,11.32875,12.7365,13.8225,14.9006,0,0,-0.0007701149407583584
TS_PASS_00987,-2.3440999999999996,-6.072,2.066,1.798927335015694,-4.5424999999999995,-3.74625,-2.418,-0.92275,-0.2537999999999999,56,160,-0.008261016921149096
TS_PASS_00988,17.73687931034483,14.262,20.936,1.6413340251105901,15.5435,16.52775,17.796,19.045749999999998,19.8245,0,0,-0.00047478260786994273
TS_PASS_00989,1.621330097087379,-3.789,6.347,1.8630256442760222,-0.8175999999999999,0.3825,1.907,2.9245,3.7468,20,10,0.004223529403483276
TS_PASS_00990,10.47203409090909,6.602,13.413,1.5998961361804342,8.1397,9.31925,10.446,11.7125,12.5616,0,0,0.0009218390783405993
TS_PASS_00991,3.4038607594936705,-1.245,7.548,1.7506825702064723,1.3622000000000003,2.254,3.227,4.4755,5.7456000000000005,2,0,-0.0017282051237738328
TS_PASS_00992,7.9777872340425535,4.445,12.827,1.7311388384918474,5.4994,7.0255,7.9005,8.99175,9.876900000000001,0,0,-0.0016817204264909238
TS_PASS_00993,19.706539473684213,15.747,23.441,1.5421118076810112,17.6665,18.72325,19.762,20.8055,21.813499999999998,0,0,-0.0027493333260017747
TS_PASS_00994,-4.159860465116278,-8.236,1.354,1.7461059543412107,-6.330500000000001,-5.404999999999999,-4.0975,-3.05,-2.045,85,390,-0.0006211764691266442
TS_PASS_00995,2.850833333333333,-0.552,5.989,1.7124114981186294,0.5464000000000001,1.68225,2.862,3.93875,5.374899999999999,2,0,0.006980487770826888
TS_PASS_00996,22.599563636363634,19.731,26.42,1.5312608205318479,20.5442,21.484,22.534,23.5905,24.575400000000002,0,0,-0.00668888886411523
TS_PASS_00997,20.793188888888892,17.173,25.043,1.7682205423937394,18.3922,19.481499999999997,20.8685,22.136499999999998,23.1218,0,0,0.004692134820916545
TS_PASS_00998,-9.124293103448275,-13.0,-6.076,1.5691665260590293,-11.151,-10.195,-9.3355,-7.9345,-6.9445,116,580,-0.002753043473472968
TS_PASS_00999,9.212971428571429,4.038,13.694,1.7489263180163823,7.173,7.962,9.278,10.287,11.328000000000001,0,0,-0.0007057692294119822
TS_PASS_01000,10.766632653061222,4.846,14.557,1.7528061663780627,8.8578,9.787,10.522,11.758,13.0142,0,0,-0.004033333316527778
TS_PASS_01001,0.7827321428571429,-3.229,4.281,1.7035084017054694,-1.153,-0.32775,0.5840000000000001,2.1252500000000003,2.883,19,10,0.008701818150175206
TS_PASS_01002,9.676597938144331,5.834,13.463,1.4975622435804834,7.5288,8.647,9.745,10.576,11.5258,0,0,-0.006277083320256078
TS_PASS_01003,25.882,22.389,29.678,1.8378534335586294,23.247799999999998,24.803,25.809,27.3,28.061799999999998,0,0,0.002561111096882708
TS_PASS_01004,8.678105263157892,4.836,12.061,1.4457094013425358,6.9172,7.632,8.588,9.737,10.5812,0,0,0.004117021267836124
TS_PASS_01005,18.402724637681164,13.525,21.486,1.5836709042194483,16.5112,17.529,18.563,19.501,20.079,0,0,0.011338235260769892
TS_PASS_01006,10.707840425531915,-0.099,14.627,2.0730081919514194,8.5288,9.80175,10.895,11.907250000000001,12.84,1,0,0.0021118279524476803
TS_PASS_01007,-5.0123999999999995,-8.827,-1.038,1.6653574010804206,-7.077,-5.853,-4.969,-4.11925,-3.2738999999999994,60,285,0.005230508456845731
TS_PASS_01008,18.03693333333333,13.928,22.75,1.7617732973090245,15.6125,17.148,18.128,19.11575,19.918,0,0,-0.0035123595426688565
TS_PASS_01009,8.757358490566036,4.877,12.475,1.5753936446601076,6.814,7.801,8.725000000000001,9.6215,10.838000000000001,0,0,-0.005379047608801814
TS_PASS_01010,19.11718269230769,15.093,22.619,1.4526478063576969,17.3478,18.17675,19.1745,20.175,20.8272,0,0,0.004135922322066175
TS_PASS_01011,24.568890243902437,19.815,27.654,1.6128960546407043,22.6852,23.555500000000002,24.4315,25.7245,26.5458,0,0,0.0024987654259289753
TS_PASS_01012,-7.228382352941176,-11.456,-3.157,1.6423876273621005,-9.0101,-8.47575,-7.502000000000001,-6.13225,-5.053,68,340,0.0010388059670483427
TS_PASS_01013,4.506816901408452,-2.489,8.712,1.7153109873653567,2.437,3.577,4.494,5.6775,6.453,1,5,-0.0205657142269551
TS_PASS_01014,15.283294117647054,10.735,20.516,1.6409991420116725,13.2028,14.35,15.281,16.372,17.0482,0,0,0.011576190448628119
TS_PASS_01015,12.637598214285717,8.615,16.628,1.6954965320972952,10.410499999999999,11.51375,12.654499999999999,13.96875,14.5839,0,0,-0.0004576576568330517
TS_PASS_01016,4.789878504672898,1.215,8.224,1.6777060033977993,2.407,3.6870000000000003,4.751,6.172000000000001,7.0146,0,0,0.0025207547122249917
TS_PASS_01017,22.923000000000002,18.033,26.424,1.697691902394114,20.856,21.74425,22.979,24.338250000000002,24.9813,0,0,-0.006183908031761126
TS_PASS_01018,-1.659111111111111,-4.717,1.665,1.6088583215328291,-3.5755,-3.0372500000000002,-1.8025,-0.5765,0.375,30,75,-0.014697142773159184
TS_PASS_01019,18.588401785714286,14.419,21.425,1.4585281625900268,16.5653,17.67425,18.5175,19.7455,20.4909,0,0,0.004403603595669184
TS_PASS_01020,20.462313432835817,17.486,23.92,1.5332756779995345,18.3086,19.5415,20.413,21.4975,22.3412,0,0,0.004824242409623504
TS_PASS_01021,2.7472792792792795,-1.266,6.403,1.63051290869668,0.472,1.6085,2.838,3.8890000000000002,4.738,7,0,0.002081818178033058
TS_PASS_01022,-9.337835051546392,-13.112,-6.074,1.5280734361935149,-11.2624,-10.431,-9.381,-8.33,-7.332999999999999,97,485,-0.0009937499979296883
TS_PASS_01023,12.41484375,8.459,16.73,1.7053955389691677,10.2435,11.3895,12.266,13.624500000000001,14.283000000000001,0,0,0.008044444418906522
TS_PASS_01024,-3.5691333333333333,-7.606,-0.107,1.5211663574323904,-5.2496,-4.653,-3.76,-2.417,-1.3693999999999995,105,430,-0.0021576923035428993
TS_PASS_01025,14.288362068965517,10.569,17.848,1.567563788486781,12.1375,13.25775,14.376,15.331,16.197300000000002,0,0,0.004017543845552476
TS_PASS_01026,22.15268,17.328,26.469,1.5933059020790703,20.3381,21.042,21.936500000000002,23.272000000000002,24.226,0,0,0.005096969686672788
TS_PASS_01027,8.550396226415094,3.678,12.321,1.6010288064963238,6.3759999999999994,7.51525,8.583,9.626,10.457,0,0,0.005009523799981861
TS_PASS_01028,20.751379310344827,16.285,25.292,1.8076016385558709,18.5426,19.610500000000002,20.808,22.07475,22.8049,0,0,0.0015543859594582998
TS_PASS_01029,-1.2778717948717948,-5.32,1.953,1.7095328373637588,-3.6399999999999997,-1.8515000000000001,-1.336,-0.28900000000000003,0.671200000000002,31,40,-0.014347368345540167
TS_PASS_01030,18.723631578947373,12.786,23.458,1.7884289315522985,16.6328,17.4635,18.66,20.012,20.8362,0,0,-0.014308510607854232
TS_PASS_01031,5.981347826086957,2.215,10.25,1.6481336179130848,3.8893,4.707,6.116,7.0525,7.8048,0,0,0.0029428571363893257
TS_PASS_01032,-5.944175257731958,-10.187,-2.703,1.5605029126594887,-7.954,-7.027,-5.898,-4.842,-4.0,97,485,0.0032833333264930546
TS_PASS_01033,8.54035,4.492,12.475,1.6190099631667907,6.4723,7.33725,8.621,9.75925,10.489,0,0,0.003842016800265519
TS_PASS_01034,15.420299065420561,11.52,18.667,1.627510834998191,12.9374,14.4015,15.622,16.671,17.3888,0,0,0.003566037729120681
TS_PASS_01035,14.535039999999999,10.793,18.458,1.5976762120029202,12.9127,13.39225,14.312999999999999,15.636,16.633399999999998,0,0,0.004464646455626979
TS_PASS_01036,2.449865168539326,-2.054,6.49,1.6563524715199855,0.24900000000000003,1.139,2.463,3.767,4.421600000000001,7,5,-0.007793181800470042
TS_PASS_01037,19.262952380952385,16.525,23.147,1.7018082020200118,17.1802,17.798499999999997,19.152,20.783,21.412399999999998,0,0,0.00040967741803330654
TS_PASS_01038,16.879090909090912,12.093,20.424,1.6900964606438866,14.530800000000001,16.000999999999998,17.189,18.011,18.7176,0,0,-0.0017259259195336117
TS_PASS_01039,-4.899129411764706,-8.456,0.678,1.607514821362358,-6.5878,-5.894,-5.132,-4.142,-3.072399999999999,83,405,-0.0009523809501133775
TS_PASS_01040,8.697712962962962,4.793,12.879,1.6731331279686132,6.7653,7.705,8.576,9.603,10.7513,0,0,0.002022429902761813
TS_PASS_01041,14.2583,10.73,17.267,1.6333821646247657,11.8632,13.01625,14.466,15.558,16.3171,0,0,0.007968115918932994
TS_PASS_01042,21.83229487179487,17.195,26.017,1.899762334048956,19.2651,20.677999999999997,21.887,23.233249999999998,24.4291,0,0,0.007171428552801482
TS_PASS_01043,15.50593181818182,11.244,19.963,1.70613873460363,13.7404,14.3205,15.560500000000001,16.403499999999998,18.020400000000002,0,0,-0.013413953425981605
TS_PASS_01044,13.5423125,8.987,17.416,1.73336142072095,11.1151,12.4435,13.5945,14.75925,15.739800000000002,0,0,0.009212658204524918
TS_PASS_01045,-11.8334375,-15.342,-7.554,1.75486674359064,-14.1317,-13.008750000000001,-11.754,-10.9635,-9.7477,48,240,-0.007514893585043006
TS_PASS_01046,4.647361344537814,-0.147,8.256,1.6322039373067132,2.5612000000000004,3.5730000000000004,4.582,5.856,6.694,1,0,0.0012610169470152258
TS_PASS_01047,18.64219565217391,14.382,22.646,1.8080407197651613,16.1369,17.409750000000003,18.5595,19.62475,21.142300000000002,0,0,-0.0018813186771839147
TS_PASS_01048,16.824175,13.119,21.921,1.8266297091570034,14.514000000000001,15.6455,16.9985,17.65825,18.9144,0,0,0.005158974332518072
TS_PASS_01049,-2.524186440677966,-6.537,2.172,1.7726515280269117,-4.5208,-3.975,-2.674,-1.4369999999999998,0.1196000000000002,52,185,0.005379310326278242
TS_PASS_01050,12.722142857142858,8.733,16.881,2.106715165634796,10.1783,10.918,12.738499999999998,14.2585,15.7401,0,0,-0.00549756094879238
TS_PASS_01051,1.3073949579831932,-2.031,6.894,1.6048375148438574,-0.512,0.041999999999999996,1.182,2.4955,3.4628,27,5,-0.004471186433099684
TS_PASS_01052,9.834476635514019,5.438,14.993,1.7523852281310344,7.7764,8.55,9.886,11.123000000000001,11.931799999999999,0,0,-0.002467924523645425
TS_PASS_01053,18.683632911392404,13.952,22.362,1.7668600352697141,16.401600000000002,17.4955,18.958,19.985500000000002,20.819000000000003,0,0,-0.000674358972629844
TS_PASS_01054,0.7493333333333333,-3.159,4.977,1.6750901998930618,-1.5865,-0.33725,0.8045,1.9325,2.882100000000001,31,30,-0.002624719095225351
TS_PASS_01055,7.173577464788733,3.291,10.546,1.681584034093306,5.437,6.0195,6.813,8.535499999999999,9.899,0,0,0.004994285700016325
TS_PASS_01056,16.166400000000003,13.013,20.957,1.7782165110019645,13.9662,14.8975,15.8985,17.2125,18.8844,0,0,0.009171428533994169
TS_PASS_01057,-2.0716184210526314,-6.475,3.052,1.953376731976985,-4.609,-3.261,-1.8995,-0.96575,0.377,65,180,-0.008031999978581334
TS_PASS_01058,29.270767676767676,21.11,32.918,1.6901650677158506,27.1118,28.526,29.352,30.194499999999998,31.1674,0,0,-0.003514285707113698
TS_PASS_01059,1.5086052631578948,-2.097,5.196,1.5684681772768594,-0.5125,0.5185,1.5095,2.4602500000000003,3.6420000000000003,10,5,0.0053199999858133335
TS_PASS_01060,-6.146596330275231,-10.627,-2.183,1.5974012043606811,-8.1292,-7.368,-6.057,-5.132,-4.237799999999999,109,545,0.006644444432139918
TS_PASS_01061,11.936444444444444,7.341,17.05,1.8382008447607168,10.095,10.622,11.878,13.024,14.201,0,0,0.001822499995443748
TS_PASS_01062,2.889333333333334,-1.404,6.91,1.727074625707518,0.812,1.8054999999999999,2.921,3.927,5.159,6,0,-0.0032072727214413218
TS_PASS_01063,6.025095238095239,2.762,9.646,1.5819866474893105,4.1728,4.8134999999999994,5.7565,6.964,8.241100000000001,0,0,0.004575609733777512
TS_PASS_01064,12.2131,8.803,17.012,1.4341520356742419,10.5332,11.34125,12.282,13.15125,13.545399999999999,0,0,0.00878840577162781
TS_PASS_01065,10.73749438202247,5.912,16.103,1.694749082376394,8.7446,9.474,10.802,11.87,12.7738,0,0,-0.004411363626337811
TS_PASS_01066,11.083264150943394,6.709,14.072,1.6632867569618464,8.9072,10.021,10.955,12.475,13.394400000000001,0,0,0.013192307641568047
TS_PASS_01067,7.8349866666666665,4.338,11.621,1.6061245073640948,6.0544,6.779,7.704,9.07,9.98,0,0,-0.010094594567311908
TS_PASS_01068,10.644896103896105,6.038,15.523,1.8420953948563723,8.3548,9.275,10.594,11.888,13.058600000000002,0,0,-0.007807894716295016
TS_PASS_01069,18.819803921568628,15.52,23.093,1.5587188431983119,16.823,17.8835,18.655,19.9085,20.623,0,0,0.001519999993919996
TS_PASS_01070,10.497812499999998,6.474,14.715,1.505035390727989,8.559999999999999,9.54925,10.552,11.346,12.468,0,0,-0.0018715789434282535
TS_PASS_01071,19.17466037735849,14.353,22.751,1.7071935145077188,17.3058,18.095,19.215,20.356,21.2634,0,0,-0.015476923017396454
TS_PASS_01072,12.666130434782609,9.217,15.929,1.658042969959809,10.7454,11.568,12.561,13.962,15.0516,0,0,0.002147058817214534
TS_PASS_01073,7.181184615384616,2.701,9.759,1.5004140443153342,5.3182,6.044,7.287,8.402,8.9834,0,0,0.002043749993613281
TS_PASS_01074,15.402218390804594,12.069,18.953,1.568107076344013,13.4866,14.223500000000001,15.293,16.371499999999997,17.6204,0,0,0.005430232545511085
TS_PASS_01075,21.047988095238093,16.578,24.5,1.587814899357032,19.076800000000002,20.002499999999998,21.061999999999998,22.179000000000002,23.1354,0,0,0.005426506011020473
TS_PASS_01076,30.241087912087917,26.726,34.064,1.6220959623131992,28.195,29.179000000000002,29.983,31.279,32.491,0,0,-0.0033577777703160477
TS_PASS_01077,4.511287037037038,-5.126,8.255,2.16609437762876,2.2358000000000002,3.51275,4.846500000000001,5.79225,6.7063999999999995,2,10,-0.0014616822402585378
TS_PASS_01078,15.08419827586207,11.221,20.769,1.7721699158621,13.1295,13.87825,14.870000000000001,16.393250000000002,17.1465,0,0,0.002092173909404914
TS_PASS_01079,15.245156521739128,10.582,19.015,1.736764691284415,12.8222,14.2405,15.204,16.5015,17.3706,0,0,0.002964912275500156
TS_PASS_01080,7.054660550458714,3.011,10.877,1.7078708415391117,4.6006,5.872,7.158,8.212,9.141,0,0,0.001025925924026062
TS_PASS_01081,20.837043478260867,17.072,24.339,1.6828315443933457,18.676,19.7225,20.858,22.0315,23.102400000000003,0,0,0.001164912278658045
TS_PASS_01082,13.725979166666667,10.915,16.738,1.6031991128363645,11.5885,12.50525,13.449000000000002,15.040750000000001,15.833300000000001,0,0,-0.00241276594717972
TS_PASS_01083,18.13291304347826,15.007,22.802,1.5152170862703207,16.3158,17.15625,18.1325,19.11175,20.264100000000003,0,0,-0.006090109876725031
TS_PASS_01084,3.2884857142857142,-0.872,6.53,1.664507735691508,0.9882000000000001,2.382,3.285,4.419,5.3912,4,0,-0.004536538452814349
TS_PASS_01085,8.467300884955753,3.367,12.189,1.7299629536416863,6.0194,7.586,8.557,9.672,10.591999999999999,0,0,-0.004535714277614796
TS_PASS_01086,0.5947303370786516,-4.234,5.342,1.8783125211960625,-1.5353999999999994,-0.49,0.695,1.784,2.6562,32,45,0.0035340909010588843
TS_PASS_01087,9.977840707964603,5.597,13.742,1.6587050155492833,7.718800000000001,8.855,9.919,11.314,11.8218,0,0,0.0006017857132110965
TS_PASS_01088,23.442298850574712,19.81,26.687,1.3954874492567684,21.5742,22.3495,23.506,24.5705,25.0778,0,0,-0.0057465116145429965
TS_PASS_01089,6.501846153846155,1.128,11.886,1.8136020085901234,4.5045,5.3565000000000005,6.4725,7.57875,8.9061,0,0,0.008374757265291733
TS_PASS_01090,7.03434328358209,2.451,10.702,1.5529482653946345,5.1648,6.109500000000001,7.05,8.121500000000001,8.6738,0,0,-0.0055939393769880615
TS_PASS_01091,2.3296,-2.084,5.55,1.775900585618463,-0.09939999999999996,1.24775,2.5795,3.29425,4.447400000000001,5,5,0.012312820449677842
TS_PASS_01092,15.522780219780218,11.55,20.558,1.5899581499931443,13.757,14.544,15.285,16.3905,17.658,0,0,-0.005797777764893828
TS_PASS_01093,24.55497826086956,19.748,28.362,1.5667376932745987,22.6026,23.534750000000003,24.6725,25.62575,26.4832,0,0,0.005074725263572027
TS_PASS_01094,11.196150684931506,7.274,14.906,1.5820914255073613,9.1196,10.437,11.228,12.2,13.208,0,0,-0.0008277777754783952
TS_PASS_01095,14.471023255813957,10.813,17.305,1.518701717400725,13.013,13.6785,14.188,15.6745,16.6336,0,0,0.017252380870226756
TS_PASS_01096,13.439422535211268,8.287,17.806,1.9126319206050906,11.42,12.1,13.308,14.6295,16.075,0,0,-0.009865714257526529
TS_PASS_01097,15.73125641025641,11.143,19.92,1.6584071245216108,14.0208,14.5685,15.802,16.7015,17.730800000000002,0,0,0.016552631491828253
