pass_id,pass_duration_s,max_elevation_deg,tx_freq_hz,tx_power_dbm,modem_bandwidth_hz,recent_mean_snr_db,rain_rate_mmhr_at_GS,battery_voltage_v,pa_temperature_C,payload_size_bytes,max_bytes_transferable,can_send_all,recommended_compression_ratio
TS_PASS_00763,190,29.639138115715625,2200000000.0,15.754839611117891,500000,8.509701563767562,0.0,7.644475333998395,62.054871347400336,5000000000,754525,0,0.0002
TS_PASS_00764,496,66.13475013579968,437000000.0,24.153958356021008,125000,7.11103958605183,0.0,7.483785887554315,33.43566469724321,10000000,23867196,1,1.0
TS_PASS_00765,399,44.03728861196637,437000000.0,19.777043065318995,500000,8.47960192573879,0.0,7.415733921781394,40.1350424621251,100000000,61424303,0,0.6142
TS_PASS_00766,388,13.61429349911076,437000000.0,20.704668555943677,500000,-1.8999356886365835,0.0,7.836844998146475,51.77291717732673,100000000,40439933,0,0.4044
TS_PASS_00767,292,23.791859787189395,2200000000.0,22.29342394024176,250000,4.892971009946816,0.0,7.509089611760523,40.587707632585214,5000000000,7265290,0,0.0015
TS_PASS_00768,495,63.28826323912465,437000000.0,12.14843156927266,500000,13.421855713287162,2.0,7.023093436371351,49.476288812937554,1000000000,102227234,0,0.1022
TS_PASS_00769,477,18.863076389250196,2200000000.0,21.173769772498197,500000,4.799865033301512,0.2,7.589969658970914,60.975650595373956,10000000,5753539,0,0.5754
TS_PASS_00770,375,9.836668826283338,2200000000.0,14.965489572726753,125000,5.176966707776581,0.0,7.735384184129488,45.47021035765627,1000000000,799125,0,0.0008
TS_PASS_00771,502,47.85781395866816,437000000.0,24.756970901768593,125000,6.062265950069155,0.0,7.5080985692622795,27.31513896101262,10000000,27059869,1,1.0
TS_PASS_00772,293,23.203908595286997,2200000000.0,27.832289118149244,500000,4.489125196637512,0.5,7.154261374594217,52.8608468314837,100000000,12584026,0,0.1258
TS_PASS_00773,185,26.877793239068964,437000000.0,24.830339997142865,250000,10.1920273721468,0.0,6.869458765312332,45.69026908960918,5000000000,22162797,0,0.0044
TS_PASS_00774,428,41.29733415710816,2200000000.0,26.345559066804185,125000,0.17513257608858623,0.0,7.4648384124556415,60.7734119558684,10000000,8030128,0,0.803
TS_PASS_00775,315,47.99576417431771,437000000.0,17.85157331532877,250000,7.29461857537599,5.0,7.535252789617431,50.30373311525072,100000000,18586912,0,0.1859
TS_PASS_00776,535,44.05001661441415,437000000.0,19.160137995825966,125000,5.515654522554231,1.0,7.516186611644556,42.91223521389865,1000000000,23782826,0,0.0238
TS_PASS_00777,223,66.74144487429737,437000000.0,21.24015985995367,250000,11.642771290754496,5.0,7.245622943165463,56.316937159067216,100000000,26399468,0,0.264
TS_PASS_00778,509,29.893780219367777,437000000.0,25.14070802289715,125000,3.496239080491537,2.0,7.324290520138536,34.620357409468795,5000000000,35141354,0,0.007
TS_PASS_00779,394,43.97229980151435,2200000000.0,27.98016672196405,250000,5.641507935624024,0.0,7.641369626753808,54.7101258571676,10000000,12857212,1,1.0
TS_PASS_00780,499,41.26031400994116,437000000.0,14.559452815799501,500000,7.688090252378275,1.0,6.953362602357968,30.836618119332236,10000000,27791641,1,1.0
TS_PASS_00781,343,29.578371062507888,437000000.0,12.16970151503394,125000,3.91050970887453,0.2,7.2213816135534294,44.77738050166326,5000000000,8660483,0,0.0017
TS_PASS_00782,342,35.60998405194063,2200000000.0,22.34219245572779,500000,7.586055656139628,0.2,7.692556952367986,33.9609129806819,100000000,5576586,0,0.0558
TS_PASS_00783,330,26.70532634592236,2200000000.0,24.09397668764547,250000,10.13864887621181,0.0,8.166187605041273,46.98376721799654,1000000000,3102790,0,0.0031
TS_PASS_00784,338,30.806917846306796,437000000.0,14.384567756341589,250000,17.791072088515385,0.0,7.411509192503699,34.94617146345833,10000000,23619641,1,1.0
TS_PASS_00785,501,49.71056491292881,2200000000.0,23.595831665527275,125000,-2.404921236972381,0.5,7.446166249540861,39.78329105449682,1000000000,5341825,0,0.0053
TS_PASS_00786,360,76.56092747899609,437000000.0,19.068986446275115,125000,12.077009587882028,0.5,7.3436123696126465,38.79895811007871,1000000000,23694493,0,0.0237
TS_PASS_00787,587,50.08269319861856,2200000000.0,15.717235570547654,125000,5.155897767068488,0.0,7.23260642800752,41.62370273480044,1000000000,5553968,0,0.0056
TS_PASS_00788,206,28.230882739413573,437000000.0,21.49975451071075,125000,8.752303525708786,0.0,6.62229817431892,42.17704840796586,1000000000,14241676,0,0.0142
TS_PASS_00789,352,68.96749231291665,2200000000.0,24.62634981072577,125000,5.386891970055379,1.0,7.658734221785852,34.34451640069091,100000000,12181759,0,0.1218
TS_PASS_00790,439,40.365246232219405,437000000.0,23.32790735545786,250000,11.669332188865429,0.0,7.393027265545883,30.19413873167887,5000000000,35185942,0,0.007
TS_PASS_00791,451,32.47901338851854,437000000.0,18.546531992788097,250000,9.899259363780743,0.0,7.751892098403877,64.56322308389815,1000000000,28835765,0,0.0288
TS_PASS_00792,451,77.23311948709113,2200000000.0,21.274231705655758,250000,4.741135605139991,0.0,7.447334064587199,42.91601526613099,100000000,18962132,0,0.1896
TS_PASS_00793,376,69.49522914832136,437000000.0,13.867974888034446,250000,11.466851386331523,0.0,6.66376085933325,35.77129009447741,10000000,25429910,1,1.0
TS_PASS_00794,553,30.97629763542839,437000000.0,16.37450162344996,125000,10.33543659189327,0.2,7.208513766952512,51.02808285001676,1000000000,13653069,0,0.0137
TS_PASS_00795,594,32.36374068959303,2200000000.0,15.946078963337118,125000,4.272802776602223,0.2,7.399666438608963,47.779918234808534,10000000,3533126,0,0.3533
TS_PASS_00796,198,17.19724765899763,2200000000.0,16.35005716249934,125000,8.398376533828996,0.0,8.082336326961974,34.19841877023036,100000000,1450397,0,0.0145
TS_PASS_00797,329,54.71003671733171,2200000000.0,27.210560972293777,250000,2.024998143588344,10.0,7.434877198810302,39.56474217025397,5000000000,15724440,0,0.0031
TS_PASS_00798,484,20.222858203774727,2200000000.0,20.407193109567068,500000,7.059472393287236,0.0,7.643963221642749,45.39751743947868,1000000000,9419801,0,0.0094
TS_PASS_00799,479,26.396225939543868,2200000000.0,26.96227225426704,125000,1.3774365466024845,2.0,7.749793922626737,46.14460943038323,1000000000,12390519,0,0.0124
TS_PASS_00800,387,32.50987669660839,437000000.0,20.226036384055917,250000,10.13410821831259,0.0,7.988914970411553,22.27850848808949,100000000,25535391,0,0.2554
TS_PASS_00801,247,26.747055460283946,2200000000.0,18.38991684902171,125000,0.5432430764995422,0.0,7.154420256451391,47.221745781025376,100000000,1458167,0,0.0146
TS_PASS_00802,369,60.38909966397946,437000000.0,25.390871870836534,125000,2.6425031225749223,0.0,7.797295670169529,50.75617422043544,100000000,20602928,0,0.206
TS_PASS_00803,433,38.85808708922121,437000000.0,20.81168661414673,250000,12.929272743241164,0.0,7.93825448185022,35.438026029952844,100000000,45564823,0,0.4556
TS_PASS_00804,437,80.81112191189467,437000000.0,18.853727704524584,250000,14.625569748353211,0.0,7.624066640934765,24.75173514276407,10000000,37267664,1,1.0
TS_PASS_00805,328,36.13969594905272,437000000.0,15.790187408457328,500000,6.8546323249294066,0.0,7.105822867260724,47.343853943402436,10000000,27724111,1,1.0
TS_PASS_00806,317,30.047515591682643,437000000.0,16.426523038781053,500000,11.914100848468161,0.2,7.397630758218994,46.971689368211955,5000000000,28240981,0,0.0056
TS_PASS_00807,282,50.493475494878794,2200000000.0,25.265765511897317,250000,-1.2946374828388052,0.0,7.32029953272793,43.51484071935717,5000000000,10663172,0,0.0021
TS_PASS_00808,409,37.79353064048903,2200000000.0,20.522383835300325,250000,16.898756567110702,0.0,6.809096502841355,54.453734336131255,5000000000,11268439,0,0.0023
TS_PASS_00809,374,75.66430612352535,437000000.0,24.948935902644955,500000,15.621995390205075,0.0,7.106583202164538,27.179751960478793,5000000000,110002296,0,0.022
TS_PASS_00810,500,38.66244922898629,2200000000.0,23.57840520162693,125000,6.538088532782182,1.0,7.737551510138418,43.660591658322396,10000000,6722905,0,0.6723
TS_PASS_00811,566,53.34890618154248,2200000000.0,17.335173590665335,250000,6.006669722629768,0.0,7.35540869628447,35.00807111189672,100000000,12164416,0,0.1216
TS_PASS_00812,496,26.59657331517614,437000000.0,25.98363888716132,250000,12.48345078875412,0.0,7.570438832559966,44.95132329290301,10000000,57912285,1,1.0
TS_PASS_00813,503,78.24050456184258,437000000.0,25.222983653041716,250000,6.3955285353258455,0.0,7.543455193546028,41.95477258036527,10000000,66633019,1,1.0
TS_PASS_00814,545,45.304964778234364,2200000000.0,27.689760243855098,250000,10.628008547739263,1.0,7.61818989590066,36.39502011627454,1000000000,19977997,0,0.02
TS_PASS_00815,350,23.883785397359283,2200000000.0,12.706750084258974,250000,7.022007054186,0.0,7.917502402528076,41.276397072884684,100000000,470804,0,0.0047
TS_PASS_00816,387,29.745496686593707,2200000000.0,14.404186861016925,500000,6.748079937287654,0.0,7.128704378426218,49.90754804696028,5000000000,6596140,0,0.0013
TS_PASS_00817,345,50.581271908318655,2200000000.0,15.455843911320171,250000,-0.21264588905646598,5.0,8.120619409443695,39.74791365255082,10000000,2871681,0,0.2872
TS_PASS_00818,444,36.41065867025884,2200000000.0,15.216166340303618,125000,11.575102995926239,0.2,8.143335101394408,36.34582745607978,10000000,2503501,0,0.2504
TS_PASS_00819,243,59.61964382201043,437000000.0,17.707961627579493,250000,17.448403551366077,0.0,7.244419512763485,40.181014820137854,1000000000,26777020,0,0.0268
TS_PASS_00820,433,58.04839100766106,2200000000.0,15.371829956058953,125000,3.47949715526246,5.0,7.127455425332635,51.30945207484208,100000000,5548660,0,0.0555
TS_PASS_00821,381,33.39042568555499,437000000.0,18.14901803193997,250000,7.354913041214482,0.0,7.798820698227295,43.60421139423666,5000000000,27930732,0,0.0056
TS_PASS_00822,492,58.01728064985688,437000000.0,25.43584240693007,250000,5.021256287327793,0.2,7.216278564840613,47.5683972432555,100000000,39803907,0,0.398
TS_PASS_00823,483,67.45991278962241,437000000.0,14.599178203423607,125000,10.488306619384216,0.0,6.879727597605475,40.06031694391134,5000000000,24373446,0,0.0049
TS_PASS_00824,226,42.22121363664569,2200000000.0,14.730832751352727,125000,9.2298954624806,0.0,7.380540045543786,32.34281943861019,10000000,2929097,0,0.2929
TS_PASS_00825,404,35.81271763393646,437000000.0,12.17438072581241,500000,8.879067061298883,0.5,7.40509283342583,44.21675387807946,100000000,25644267,0,0.2564
TS_PASS_00826,337,73.42462594492382,437000000.0,18.413669863044184,250000,24.250322700468892,0.2,7.36859264639868,33.458601875398216,100000000,52623897,0,0.5262
TS_PASS_00827,250,33.0003900856733,2200000000.0,13.710631390807162,250000,7.604974809004197,0.5,7.7878333604014065,49.78433216691384,10000000,766975,0,0.0767
TS_PASS_00828,243,74.34117359448997,437000000.0,17.46013279677434,250000,11.96940828622694,0.0,7.1105708739715805,51.198464214350864,100000000,25239896,0,0.2524
TS_PASS_00829,365,30.762591078301682,2200000000.0,21.56606173188758,500000,8.436912977922551,0.0,7.517336263001198,35.56314286715596,5000000000,17056367,0,0.0034
TS_PASS_00830,445,53.74263863413014,437000000.0,14.99695255090085,125000,8.48158408700103,0.0,7.3559945487420615,34.37112957134461,10000000,24660147,1,1.0
TS_PASS_00831,215,26.446192709175918,2200000000.0,12.91708307017253,500000,15.270033234668478,0.0,7.490821478656094,55.815159195619394,5000000000,539062,0,0.0001
TS_PASS_00832,533,51.80083469967762,437000000.0,22.757448874453345,500000,5.27138343463282,0.2,7.677560782600703,47.3682599649822,10000000,72078418,1,1.0
TS_PASS_00833,354,48.80481961436853,437000000.0,26.85200012230434,250000,9.10840032475068,0.0,7.598371436908162,46.97552695832869,1000000000,51982013,0,0.052
TS_PASS_00834,328,34.90036062040863,437000000.0,23.882330552121687,125000,7.471327539686913,0.0,7.693849303193607,59.42491859495388,100000000,20845189,0,0.2085
TS_PASS_00835,535,14.018464061135125,2200000000.0,13.56880964226674,125000,7.12870811940156,0.0,7.295019825760491,67.00953081331059,5000000000,450514,0,0.0001
TS_PASS_00836,440,77.1095015258817,437000000.0,26.507781010771083,500000,8.410145469812905,2.0,7.252690306290956,34.85829939859253,5000000000,101336571,0,0.0203
TS_PASS_00837,492,27.01442383945008,437000000.0,21.904570427047787,500000,15.909050610008766,1.0,7.262593013827837,45.992613399342375,100000000,83131511,0,0.8313
TS_PASS_00838,473,30.51160028378415,2200000000.0,12.022310578059265,500000,11.266240374908158,0.2,7.6001148851346825,32.40757666607674,5000000000,2381211,0,0.0005
TS_PASS_00839,419,34.24128285481476,437000000.0,21.02294347577338,125000,0.4222106586204326,1.0,7.495733371356843,39.9554415100147,100000000,23822555,0,0.2382
TS_PASS_00840,383,68.05971561909564,437000000.0,21.75229947891122,250000,7.894626418462178,1.0,7.572231103713711,57.48636998756376,1000000000,29844959,0,0.0298
TS_PASS_00841,445,35.602437874230546,2200000000.0,15.123483973897143,125000,11.952807614158644,1.0,7.556893707245549,42.498582593288006,5000000000,1001297,0,0.0002
TS_PASS_00842,265,51.64154330844489,437000000.0,15.211309245756663,125000,9.537744900170985,0.2,7.272252047100711,36.6287532467839,5000000000,14422412,0,0.0029
TS_PASS_00843,292,55.77084877525336,2200000000.0,22.318786972908065,250000,0.23081440108715245,0.0,7.394541795471231,34.54100269801994,1000000000,6421617,0,0.0064
TS_PASS_00844,205,45.27609299001405,437000000.0,26.17972787708812,500000,10.210425977905553,0.0,7.283995750563228,51.12586544115358,10000000,48735802,1,1.0
TS_PASS_00845,439,72.81292769268462,2200000000.0,25.993716686535116,500000,10.793600170464618,0.0,7.469830956530452,42.63082930784368,5000000000,30066934,0,0.006
TS_PASS_00846,568,55.06702056712279,437000000.0,20.121987074573113,125000,3.058201159013212,0.0,7.831863679922449,53.224171805785986,100000000,26352290,0,0.2635
TS_PASS_00847,204,73.8114252518382,2200000000.0,13.996119387523729,125000,6.309273989596222,0.5,7.404269822652242,42.22581055827967,100000000,1727517,0,0.0173
TS_PASS_00848,476,15.793634293867882,437000000.0,19.21657957689074,500000,9.001965183475898,0.0,7.71161368084128,45.924143927505405,100000000,49452282,0,0.4945
TS_PASS_00849,495,75.59184984226457,2200000000.0,18.65203285061164,125000,7.707512682138103,0.0,7.287855114937862,63.52064127231423,1000000000,14755244,0,0.0148
TS_PASS_00850,208,50.88190935973781,437000000.0,15.094174762657163,500000,6.46186870107665,0.2,7.050290721103646,53.255973985299676,10000000,15561374,1,1.0
TS_PASS_00851,569,49.95648730374527,2200000000.0,12.808111260757224,250000,12.581927538201146,0.0,7.2916884539207985,54.26934421343964,1000000000,9447962,0,0.0094
TS_PASS_00852,323,54.75691867635054,437000000.0,17.937950590199854,125000,6.700171100581273,0.0,7.304712495652009,28.325343946911048,1000000000,16500904,0,0.0165
TS_PASS_00853,298,28.810348939222237,437000000.0,22.55404184341399,500000,11.169461179340313,1.0,6.971437908388022,60.468092750298155,10000000,34555982,1,1.0
TS_PASS_00854,345,49.46021531973123,2200000000.0,16.54650039443414,500000,12.813253751341499,0.0,7.299757853022091,50.0902292306386,5000000000,12830959,0,0.0026
TS_PASS_00855,550,25.31090390104258,2200000000.0,15.132003115284403,500000,9.217052651302392,0.2,7.4307916154136135,64.5286256796013,1000000000,5901425,0,0.0059
TS_PASS_00856,577,61.35217927965512,2200000000.0,21.270688337639882,250000,15.023009433035519,5.0,7.546302030361892,52.88568767340897,1000000000,31682514,0,0.0317
TS_PASS_00857,222,43.676297075341765,437000000.0,13.486824117277529,125000,7.726367607317901,0.0,7.2358865305479965,29.55387013752371,5000000000,9784930,0,0.002
TS_PASS_00858,419,9.130699307700738,2200000000.0,22.353485062778702,250000,10.314782118030623,1.0,7.423710692265209,17.318707320494482,10000000,6571382,0,0.6571
TS_PASS_00859,192,55.08608567863639,437000000.0,27.93270714219011,500000,4.428935470449482,0.0,7.18277887906677,41.38709986970116,1000000000,56404824,0,0.0564
TS_PASS_00860,208,14.34378655071717,437000000.0,15.801530548658551,125000,6.7201449855719275,0.0,7.318664153583329,40.838899327569564,100000000,3028320,0,0.0303
TS_PASS_00861,508,18.592795443060933,2200000000.0,27.17637612654687,125000,9.683768686398738,0.0,7.881899065090473,33.57857093307377,10000000,17995964,1,1.0
TS_PASS_00862,471,40.803413683110506,2200000000.0,20.774081176320898,500000,9.801556631011541,0.0,7.60742575689027,36.75014306043664,10000000,8686800,0,0.8687
TS_PASS_00863,559,55.14995321587088,2200000000.0,27.59455402395096,250000,15.879127516061951,0.5,7.633026447271782,29.17734139227739,100000000,30590797,0,0.3059
TS_PASS_00864,239,36.489410124282365,437000000.0,23.318928040128533,500000,17.317611882360538,0.0,6.989033544547482,55.2312282046926,1000000000,49434539,0,0.0494
TS_PASS_00865,406,39.93657901570313,437000000.0,24.055559949928245,250000,5.165651580904125,2.0,7.576231270925831,44.01372487481362,1000000000,52870514,0,0.0529
TS_PASS_00866,275,31.377790877465493,437000000.0,22.98692760322158,500000,9.738688007176584,0.0,7.61997179986368,41.57695074000007,5000000000,44170243,0,0.0088
TS_PASS_00867,242,50.527437930581655,437000000.0,12.075403469974477,500000,-2.1064108192790307,0.0,7.248078803902406,13.754506566003158,10000000,5757166,0,0.5757
TS_PASS_00868,405,47.21813084337817,2200000000.0,16.02235742378742,125000,6.927265759135793,0.0,7.438104060396158,56.361030811486195,100000000,3503952,0,0.035
TS_PASS_00869,318,41.047850703683736,437000000.0,25.79876801107943,250000,7.554839866535773,0.0,7.566151608333463,54.73950465660585,10000000,24673802,1,1.0
TS_PASS_00870,365,25.727388710098467,437000000.0,26.558411749980507,250000,8.440990164175457,0.2,7.109515101862389,49.3729507875665,10000000,37361752,1,1.0
TS_PASS_00871,257,59.96003483464325,437000000.0,19.46552097919604,125000,8.97166077528375,0.5,7.274607188509432,44.22284765212082,5000000000,14403541,0,0.0029
TS_PASS_00872,423,56.26334536202046,437000000.0,23.412774327496333,125000,2.6034565084358743,0.2,7.5675163975606266,27.35338427467641,5000000000,24545706,0,0.0049
TS_PASS_00873,359,25.159452221501418,2200000000.0,22.22343375324381,250000,10.170620740958285,0.0,7.356548844736339,46.99200455359195,100000000,11493167,0,0.1149
TS_PASS_00874,392,55.91581324465839,437000000.0,14.443421357296382,500000,10.375189215210577,0.0,7.289301370730343,45.80227723896022,1000000000,25578678,0,0.0256
TS_PASS_00875,508,27.805112109204032,437000000.0,15.779801525006278,500000,14.09911036533039,0.2,7.151466987701176,57.43493811474184,5000000000,24002289,0,0.0048
TS_PASS_00876,202,42.99421187165399,437000000.0,17.74227680943684,250000,4.778760543425991,0.0,7.384359281450856,38.17886813687418,1000000000,17625864,0,0.0176
TS_PASS_00877,593,33.48488521729178,437000000.0,23.948033172976146,125000,9.649592306141514,0.0,7.5580254067436545,54.59453611957517,10000000,29441533,1,1.0
TS_PASS_00878,380,53.275292216914266,437000000.0,17.558958172429307,250000,13.712617182174196,0.0,7.440316230185059,42.20158828585913,5000000000,20669006,0,0.0041
TS_PASS_00879,473,45.72169014808922,2200000000.0,14.305579269260187,500000,4.144213238915468,0.0,7.291236525568163,48.98601942641594,10000000,1170630,0,0.1171
TS_PASS_00880,287,35.36380226302704,437000000.0,23.19571361169556,125000,10.111378577573795,0.0,6.975160915076839,48.19218564563994,10000000,11942531,1,1.0
TS_PASS_00881,519,76.04764659308998,2200000000.0,21.57336310063391,500000,1.1427012021969762,0.0,7.710896323065173,50.46602409860843,1000000000,29985271,0,0.03
TS_PASS_00882,599,38.90464497794821,2200000000.0,18.58967586526861,250000,8.919575511543584,0.0,7.421040305088441,41.96132167333791,10000000,10193648,1,1.0
TS_PASS_00883,274,63.32263442528611,437000000.0,23.49187744226799,250000,14.001623783134129,2.0,8.007939668595379,43.37082655777599,1000000000,26616650,0,0.0266
TS_PASS_00884,423,18.70249371377693,437000000.0,22.717556358865227,125000,5.569406635369548,0.0,7.456977155872885,34.9838704227501,100000000,20510372,0,0.2051
TS_PASS_00885,322,74.36714706025457,437000000.0,25.087161526916326,250000,5.721826432050548,0.0,7.630602698833162,34.680938554489806,100000000,37904669,0,0.379
TS_PASS_00886,214,43.852346047955294,2200000000.0,15.963554812577899,500000,7.694091267605641,0.0,7.192992678192878,28.946003250588074,5000000000,1328486,0,0.0003
TS_PASS_00887,316,9.973958710643181,437000000.0,17.88937510432521,125000,2.6627509542218695,0.0,7.468525092626549,57.511069348509935,5000000000,7071443,0,0.0014
TS_PASS_00888,207,80.07098726592928,2200000000.0,27.053516206274477,125000,14.500890130435145,0.5,7.86835363827346,51.00774342237255,1000000000,5771304,0,0.0058
TS_PASS_00889,577,66.97972874519076,437000000.0,26.543639646178324,125000,4.602846412015845,1.0,7.3090882064569245,49.04771613351798,5000000000,31523265,0,0.0063
TS_PASS_00890,265,66.87705898806077,437000000.0,24.333598961178602,125000,3.785663748343163,0.5,7.324945645337507,42.29408245584219,10000000,17718032,1,1.0
TS_PASS_00891,273,77.83836347722287,2200000000.0,16.927937729408562,125000,0.16724035597893394,0.0,7.327889428019815,37.40124004672909,1000000000,2256998,0,0.0023
TS_PASS_00892,356,77.40776649989476,437000000.0,25.179898497926953,125000,6.108350478077621,0.0,6.942460142396963,38.99472689980987,5000000000,22723561,0,0.0045
TS_PASS_00893,309,57.61758217106764,437000000.0,15.036052260458947,500000,6.315049571466602,0.0,7.288295242606314,48.245464837360316,5000000000,29601981,0,0.0059
TS_PASS_00894,561,37.706152965477465,2200000000.0,22.9558690255992,250000,12.7910904672949,0.5,7.796065512415716,48.240211102823814,10000000,12449129,1,1.0
TS_PASS_00895,542,61.29829634357233,437000000.0,22.196679498572426,500000,-3.0983646442493544,0.0,7.427687937411916,37.31997006336456,100000000,61860556,0,0.6186
TS_PASS_00896,514,19.55154787453655,2200000000.0,20.00545043261242,250000,5.927262963201909,2.0,7.324611946611941,33.98527233684698,1000000000,11527132,0,0.0115
TS_PASS_00897,534,51.12900416134971,437000000.0,12.513217261668663,125000,8.63747128379655,0.0,7.78768928655929,45.21328069177993,100000000,13137537,0,0.1314
TS_PASS_00898,441,76.62485361732682,2200000000.0,25.92820116178998,500000,4.177032054136504,0.2,7.4400299734471,50.672690132088036,10000000,16286998,1,1.0
TS_PASS_00899,236,26.09014387340124,437000000.0,14.56606506505789,125000,15.86047500214572,0.0,7.254047450030853,46.10612867237096,100000000,8357493,0,0.0836
TS_PASS_00900,299,61.123633899669045,2200000000.0,18.149767755987675,500000,10.368360823703682,5.0,7.805377162293504,34.400282621683715,10000000,16903776,1,1.0
TS_PASS_00901,293,34.973479313796176,2200000000.0,13.645363808353656,500000,9.243015192483105,0.0,7.059644756351363,44.12663515078185,5000000000,2917376,0,0.0006
TS_PASS_00902,232,53.31498307980952,2200000000.0,18.909390958044522,125000,5.3889261059956075,0.5,7.824184883100895,45.36294530900814,5000000000,5151856,0,0.001
TS_PASS_00903,322,72.34632556290025,437000000.0,14.789166470283153,125000,12.04969203006108,5.0,7.421465945447804,43.30475234785736,5000000000,16830689,0,0.0034
TS_PASS_00904,530,35.812765835776354,2200000000.0,12.519227098036074,250000,7.469111913299162,0.5,6.822951285502516,44.55241212222458,5000000000,3250198,0,0.0007
TS_PASS_00905,380,50.90482298181816,2200000000.0,21.165541669720767,125000,10.547124532869733,0.0,7.753145222495496,56.77939508686529,1000000000,3616747,0,0.0036
TS_PASS_00906,456,43.30002524338552,2200000000.0,23.413124629319316,125000,12.97837158320186,1.0,7.160617961722286,43.85657912972034,5000000000,11757003,0,0.0024
TS_PASS_00907,198,62.37408845783699,437000000.0,23.050142182768237,125000,14.350004825384886,0.2,7.789369707967398,29.381377836139848,1000000000,11660024,0,0.0117
TS_PASS_00908,278,18.180084270773065,437000000.0,21.958970391341126,250000,7.718782164443805,0.0,7.163194400441043,42.83641478864517,5000000000,21443877,0,0.0043
TS_PASS_00909,430,46.23058678592882,437000000.0,27.9686017700299,250000,6.184559059083896,0.0,7.0569241761502814,30.305415668414323,100000000,35466952,0,0.3547
TS_PASS_00910,389,53.33528271108924,2200000000.0,22.429066962562885,125000,11.256624416225652,0.0,7.632489098548487,49.65990546519225,10000000,7245670,0,0.7246
TS_PASS_00911,508,10.132209785904772,2200000000.0,15.987342603260307,250000,1.7256489409853941,0.0,7.705871641030021,26.145594921616308,1000000000,1001132,0,0.001
TS_PASS_00912,428,53.32257476934818,437000000.0,18.67735875793767,250000,11.077716927367444,0.2,7.522688729344062,45.28885398618472,100000000,39137849,0,0.3914
TS_PASS_00913,296,54.323129151543235,2200000000.0,21.438014126566465,250000,10.21430878098187,0.5,7.672107208333443,38.805634866957504,1000000000,3250094,0,0.0033
TS_PASS_00914,530,40.38552918872144,437000000.0,24.68762808464544,500000,10.199439488588531,0.5,6.777552468557092,35.934181944326866,10000000,62749443,1,1.0
TS_PASS_00915,494,73.02153419793294,2200000000.0,12.627130837830347,500000,1.692527676281455,0.0,6.927551478608657,34.255441476727356,5000000000,869669,0,0.0002
TS_PASS_00916,304,73.70200942076285,437000000.0,25.32141686040975,500000,12.591929458426339,0.2,7.646306038028333,44.1577545700969,1000000000,76278443,0,0.0763
TS_PASS_00917,480,12.607025116219402,2200000000.0,13.858667215895952,125000,4.609227483893069,0.5,7.608726097632344,51.44147370677791,5000000000,1447855,0,0.0003
TS_PASS_00918,392,75.30574170146252,2200000000.0,19.25692747921638,125000,9.975204382780959,0.0,7.717635941763889,36.79484957744633,5000000000,14077211,0,0.0028
TS_PASS_00919,410,65.46811630195893,2200000000.0,13.547088333447169,125000,1.7686835085580803,0.0,7.721613160591371,58.14471148929634,5000000000,3364641,0,0.0007
TS_PASS_00920,565,63.63243159007063,437000000.0,14.74606214376552,125000,9.832200803153276,5.0,7.742221762778049,40.21933544851934,5000000000,26231321,0,0.0052
TS_PASS_00921,207,47.40314591655824,2200000000.0,13.170394280421103,125000,6.016320244873092,0.0,7.542453048195258,42.827765146648886,1000000000,1700012,0,0.0017
TS_PASS_00922,563,55.68986977919573,437000000.0,17.826074101322185,500000,2.4514224593108667,0.2,7.576627279373671,44.40545453815543,1000000000,30415969,0,0.0304
TS_PASS_00923,527,32.82536853446068,437000000.0,26.827084751180323,500000,8.042552590699358,0.0,6.8287257342701135,50.41312074896334,100000000,85244898,0,0.8524
TS_PASS_00924,473,19.708182229072165,437000000.0,15.899755709083765,125000,4.6985454139006455,0.2,7.629595674610738,50.24126003256725,10000000,9815031,0,0.9815
TS_PASS_00925,269,47.91890140807502,2200000000.0,22.940032361850292,125000,1.3004767877098997,0.0,7.644249984404361,49.22155313242227,5000000000,7667430,0,0.0015
TS_PASS_00926,558,51.359951533204764,2200000000.0,20.564259053178667,250000,8.620692829845016,0.2,7.152949642432012,38.123161066163036,5000000000,4391072,0,0.0009
TS_PASS_00927,198,11.00855941722124,2200000000.0,16.46938971376096,500000,14.240135504572748,0.5,7.211184077116447,41.599466140723834,5000000000,1943232,0,0.0004
TS_PASS_00928,517,35.03090699429916,2200000000.0,15.248237825308554,500000,2.0741321819108958,0.0,7.301136170348323,57.24343129168199,5000000000,2419791,0,0.0005
TS_PASS_00929,304,23.25703748653294,437000000.0,24.69680867359179,500000,17.813617116155555,0.2,6.719365193575035,26.581825631409814,1000000000,43781527,0,0.0438
TS_PASS_00930,278,45.93162257640954,2200000000.0,16.404859181245307,250000,7.011866677643616,5.0,7.305488637683925,62.8095164456478,1000000000,1578816,0,0.0016
TS_PASS_00931,496,34.244010889550665,437000000.0,16.028165072913055,500000,8.865452780309152,0.0,7.548414173372336,37.28068568685637,5000000000,43299147,0,0.0087
TS_PASS_00932,244,59.26987791629648,437000000.0,17.459377685915886,125000,7.394524061295941,1.0,7.430140886412303,48.26496647054856,100000000,8909487,0,0.0891
TS_PASS_00933,398,60.262765916854796,437000000.0,25.97236065455708,250000,4.1738972637107725,0.0,7.384463001024486,58.870321166450005,1000000000,50545156,0,0.0505
